valor_real,prediccion,error,error_abs
4367.99996471405,4196.416955947876,-171.58300876617432,171.58300876617432
4404.99999332428,4205.755393505096,-199.24459981918335,199.24459981918335
4428.999974012375,4237.346532821655,-191.6534411907196,191.6534411907196
4455.000069856644,4264.154957294464,-190.84511256217957,190.84511256217957
4471.00005698204,4286.520065307617,-184.47999167442322,184.47999167442322
4119.000028848648,4302.792505264282,183.79247641563416,183.79247641563416
4518.00003862381,4089.3566937446594,-428.6433448791504,428.6433448791504
4211.000032663345,4230.86433506012,19.864302396774292,19.864302396774292
3951.0000083446503,4149.753103256226,198.75309491157532,198.75309491157532
4079.0000610351562,3920.4972791671753,-158.50278186798096,158.50278186798096
4052.9999651908875,3902.6948997974396,-150.30506539344788,150.30506539344788
4029.999964237213,3930.550944328308,-99.44901990890503,99.44901990890503
4003.0000443458557,3928.778911113739,-74.2211332321167,74.2211332321167
3989.0000166893005,3906.1910923719406,-82.80892431735992,82.80892431735992
3974.0000092983246,3878.08291220665,-95.9170970916748,95.9170970916748
3935.0000212192535,3860.9290484189987,-74.07097280025482,74.07097280025482
3919.000034093857,3834.842546105385,-84.15748798847198,84.15748798847198
3901.9999893903732,3812.1155428886414,-89.88444650173187,89.88444650173187
3886.9999819993973,3795.2310960292816,-91.76888597011566,91.76888597011566
3840.000000357628,3781.2696009874344,-58.73039937019348,58.73039937019348
4003.0000443458557,3746.359674811363,-256.6403695344925,256.6403695344925
4003.0000443458557,3835.7457661628723,-167.2542781829834,167.2542781829834
4102.000061988831,3883.7042368650436,-218.29582512378693,218.29582512378693
4143.999989271164,3952.4331102371216,-191.56687903404236,191.56687903404236
2706.9999973773956,3012.736873090267,305.73687571287155,305.73687571287155
3114.0000007152557,2966.126109778881,-147.87389093637466,147.87389093637466
2613.999999840744,3132.839685857296,518.8396860165522,518.8396860165522
2591.9999999068677,2986.600200533867,394.60020062699914,394.60020062699914
2591.9999999068677,2917.733680099249,325.73368019238114,325.73368019238114
3067.999998807907,2870.249257862568,-197.7507409453392,197.7507409453392
3721.999978542328,3068.3506456017494,-653.6493329405785,653.6493329405785
2975.99999499321,3411.2752310037613,435.27523601055145,435.27523601055145
3146.999993622303,3291.4670565128326,144.46706289052963,144.46706289052963
3179.0000067949295,3277.543627023697,98.5436202287674,98.5436202287674
3793.0000187158585,3283.4356141090393,-509.56440460681915,509.56440460681915
3763.0000039339066,3535.8303900957108,-227.1696138381958,227.1696138381958
3693.000021338463,3665.3360171318054,-27.66400420665741,27.66400420665741
3644.9999821186066,3708.670418381691,63.67043626308441,63.67043626308441
3606.9999737739563,3680.440101504326,73.44012773036957,73.44012773036957
3837.9999630451202,3662.3609879016876,-175.63897514343262,175.63897514343262
3528.0000178813934,3742.9473198652267,214.9473019838333,214.9473019838333
3301.0000253915787,3671.64641392231,370.6463885307312,370.6463885307312
3459.0000150203705,3541.086550116539,82.08653509616852,82.08653509616852
3409.9999960660934,3543.1298685073853,133.1298724412918,133.1298724412918
3381.0000388622284,3522.086468100548,141.0864292383194,141.0864292383194
3332.0000199079514,3502.653263926506,170.6532440185547,170.6532440185547
3563.0000091791153,3477.7437578439713,-85.25625133514404,85.25625133514404
2790.0000084340572,3553.200503587723,763.2004951536655,763.2004951536655
56.000009298324585,610.574010848999,554.5740015506744,554.5740015506744
16.000041484832764,237.97530317306519,221.97526168823242,221.97526168823242
138.00006008148193,177.08474206924438,39.08468198776245,39.08468198776245
138.00006008148193,239.0925154685974,101.09245538711548,101.09245538711548
1131.9999997615814,128.73697519302368,-1003.2630245685577,1003.2630245685577
394.9999895095825,614.4450206756592,219.44503116607666,219.44503116607666
360.00007605552673,316.6288547515869,-43.37122130393982,43.37122130393982
291.0000731945038,392.16492319107056,101.16484999656677,101.16484999656677
686.0000083446503,441.06569147109985,-244.93431687355042,244.93431687355042
766.9999237060547,425.54490995407104,-341.45501375198364,341.45501375198364
1060.0000576972961,516.8851108551025,-543.1149468421936,543.1149468421936
463.0000126361847,791.2911953926086,328.29118275642395,328.29118275642395
990.0000751018524,415.60551929473877,-574.3945558071136,574.3945558071136
948.9999718666077,654.388162612915,-294.6118092536926,294.6118092536926
904.9999294281006,709.148690700531,-195.85123872756958,195.85123872756958
862.0000224113464,685.3889355659485,-176.61108684539795,176.61108684539795
1017.9999747276306,669.0881605148315,-348.9118142127991,348.9118142127991
723.0000369548798,801.3333396911621,78.33330273628235,78.33330273628235
643.9999253749847,593.1392092704773,-50.860716104507446,50.860716104507446
608.0000321865082,584.6044297218323,-23.395602464675903,23.395602464675903
577.0000376701355,533.9173049926758,-43.08273267745972,43.08273267745972
541.9999685287476,491.98759269714355,-50.012375831604004,50.012375831604004
423.00004482269287,452.0435166358948,29.043471813201904,29.043471813201904
333.99998021125793,405.63125467300415,71.63127446174622,71.63127446174622
2814.000008583069,2514.1642276644707,-299.8357809185982,299.8357809185982
2785.9999921917915,2535.4281202554703,-250.57187193632126,250.57187193632126
2761.000002577901,2492.846506178379,-268.1534963995218,268.1534963995218
2736.000003233552,2532.0714235305786,-203.92857970297337,203.92857970297337
2655.9999994933605,2513.304814130068,-142.6951853632927,142.6951853632927
2623.999999700114,2458.0022800564766,-165.99771964363754,165.99771964363754
2552.0000004693866,2422.7288239598274,-129.27117650955915,129.27117650955915
1768.000032901764,2375.314441561699,607.314408659935,607.314408659935
2493.000004157424,1901.8121272325516,-591.1878769248724,591.1878769248724
2524.999997869134,2198.8582246899605,-326.14177317917347,326.14177317917347
2405.000006854534,2383.8074190616608,-21.192587792873383,21.192587792873383
2171.000000536442,2313.7532183527946,142.75321781635284,142.75321781635284
1961.9999935626984,2097.4088950157166,135.4089014530182,135.4089014530182
2003.9999986886978,1915.2127586603165,-88.78724002838135,88.78724002838135
2030.0000166893005,1810.9251321554184,-219.07488453388214,219.07488453388214
2065.0000079870224,1957.426989555359,-107.57301843166351,107.57301843166351
2368.9999969005585,1996.0074781179428,-372.99251878261566,372.99251878261566
2132.0000124573708,2175.2920278310776,43.29201537370682,43.29201537370682
2107.000013113022,2048.0535975694656,-58.94641554355621,58.94641554355621
2197.0000185370445,1936.87151324749,-260.1285052895546,260.1285052895546
2224.000016272068,1989.4737478494644,-234.5262684226036,234.5262684226036
